"File name","WAVE0004.CSV","V 1.11"
"Title comment","1TEST"
"Trigger Time","21-08-03 10:27:29"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-1","Tc","2000 C","","OFF","-","-"
"CH-2","Tc","2000 C","","OFF","-","-"
"CH-3","Tc","2000 C","","OFF","-","-"
"CH-4","Tc","2000 C","","OFF","-","-"
"Time","CH-1[C]","CH-2[C]","CH-3[C]","CH-4[C]","Event",
 2.580000000E+02, 7.37000E+01, 7.16000E+01, 9.50000E+01, 2.50000E+01,0,
 2.590000000E+02, 7.45000E+01, 7.16000E+01, 9.49000E+01, 2.49000E+01,0,
 2.600000000E+02, 7.35000E+01, 7.15000E+01, 9.52000E+01, 2.49000E+01,0,
 2.610000000E+02, 7.31000E+01, 6.87000E+01, 9.51000E+01, 2.50000E+01,0,
 2.620000000E+02, 7.28000E+01, 6.65000E+01, 9.49000E+01, 2.50000E+01,0,
 2.630000000E+02, 7.33000E+01, 6.66000E+01, 9.45000E+01, 2.50000E+01,0,
 2.640000000E+02, 7.30000E+01, 6.80000E+01, 9.41000E+01, 2.50000E+01,0,
 2.650000000E+02, 7.40000E+01, 6.80000E+01, 9.36000E+01, 2.50000E+01,0,
 2.660000000E+02, 7.44000E+01, 6.72000E+01, 9.37000E+01, 2.49000E+01,0,
 2.670000000E+02, 7.41000E+01, 6.70000E+01, 9.40000E+01, 2.50000E+01,0,
 2.680000000E+02, 7.46000E+01, 6.92000E+01, 9.40000E+01, 2.50000E+01,0,
 2.690000000E+02, 7.38000E+01, 6.96000E+01, 9.39000E+01, 2.50000E+01,0,
 2.700000000E+02, 7.36000E+01, 6.96000E+01, 9.41000E+01, 2.50000E+01,0,
 2.710000000E+02, 7.29000E+01, 6.82000E+01, 9.41000E+01, 2.50000E+01,0,
 2.720000000E+02, 7.18000E+01, 6.86000E+01, 9.36000E+01, 2.49000E+01,0,
 2.730000000E+02, 7.01000E+01, 6.71000E+01, 9.38000E+01, 2.48000E+01,0,
 2.740000000E+02, 6.95000E+01, 6.41000E+01, 9.37000E+01, 2.48000E+01,0,
 2.750000000E+02, 6.89000E+01, 6.30000E+01, 9.41000E+01, 2.47000E+01,0,
 2.760000000E+02, 6.97000E+01, 6.21000E+01, 9.36000E+01, 2.48000E+01,0,
 2.770000000E+02, 6.99000E+01, 6.18000E+01, 9.29000E+01, 2.48000E+01,0,
 2.780000000E+02, 7.00000E+01, 6.38000E+01, 9.28000E+01, 2.48000E+01,0,
 2.790000000E+02, 7.06000E+01, 6.56000E+01, 9.21000E+01, 2.48000E+01,0,
 2.800000000E+02, 7.13000E+01, 6.60000E+01, 9.16000E+01, 2.48000E+01,0,
 2.810000000E+02, 7.09000E+01, 6.59000E+01, 9.16000E+01, 2.48000E+01,0,
 2.820000000E+02, 7.17000E+01, 6.77000E+01, 9.19000E+01, 2.48000E+01,0,
 2.830000000E+02, 7.15000E+01, 6.89000E+01, 9.21000E+01, 2.48000E+01,0,
 2.840000000E+02, 7.14000E+01, 6.83000E+01, 9.27000E+01, 2.48000E+01,0,
 2.850000000E+02, 7.22000E+01, 6.74000E+01, 9.32000E+01, 2.48000E+01,0,
 2.860000000E+02, 7.28000E+01, 6.52000E+01, 9.37000E+01, 2.48000E+01,0,
 2.870000000E+02, 7.33000E+01, 6.66000E+01, 9.32000E+01, 2.48000E+01,0,
 2.880000000E+02, 7.27000E+01, 6.80000E+01, 9.29000E+01, 2.48000E+01,0,
 2.890000000E+02, 7.21000E+01, 6.65000E+01, 9.30000E+01, 2.49000E+01,0,
 2.900000000E+02, 7.23000E+01, 6.51000E+01, 9.29000E+01, 2.49000E+01,0,
 2.910000000E+02, 7.18000E+01, 6.70000E+01, 9.35000E+01, 2.49000E+01,0,
 2.920000000E+02, 7.12000E+01, 6.58000E+01, 9.39000E+01, 2.48000E+01,0,
 2.930000000E+02, 7.27000E+01, 6.52000E+01, 9.39000E+01, 2.48000E+01,0,
 2.940000000E+02, 7.28000E+01, 6.57000E+01, 9.41000E+01, 2.47000E+01,0,
 2.950000000E+02, 7.35000E+01, 6.65000E+01, 9.40000E+01, 2.48000E+01,0,
 2.960000000E+02, 7.33000E+01, 6.59000E+01, 9.29000E+01, 2.49000E+01,0,
 2.970000000E+02, 7.36000E+01, 6.45000E+01, 9.24000E+01, 2.48000E+01,0,
 2.980000000E+02, 7.48000E+01, 6.50000E+01, 9.28000E+01, 2.48000E+01,0,
 2.990000000E+02, 7.56000E+01, 6.49000E+01, 9.30000E+01, 2.48000E+01,0,
 3.000000000E+02, 7.55000E+01, 6.67000E+01, 9.28000E+01, 2.48000E+01,0,
 3.010000000E+02, 7.66000E+01, 6.71000E+01, 9.25000E+01, 2.49000E+01,0,
 3.020000000E+02, 7.69000E+01, 6.89000E+01, 9.24000E+01, 2.50000E+01,0,
 3.030000000E+02, 7.49000E+01, 6.88000E+01, 9.28000E+01, 2.50000E+01,0,
 3.040000000E+02, 7.35000E+01, 6.59000E+01, 9.33000E+01, 2.50000E+01,0,
 3.050000000E+02, 7.30000E+01, 6.47000E+01, 9.35000E+01, 2.50000E+01,0,
 3.060000000E+02, 7.26000E+01, 6.42000E+01, 9.26000E+01, 2.49000E+01,0,
 3.070000000E+02, 7.32000E+01, 6.60000E+01, 9.23000E+01, 2.49000E+01,0,
 3.080000000E+02, 7.27000E+01, 6.69000E+01, 9.14000E+01, 2.49000E+01,0,
 3.090000000E+02, 7.36000E+01, 6.69000E+01, 9.20000E+01, 2.49000E+01,0,
 3.100000000E+02, 7.33000E+01, 6.77000E+01, 9.25000E+01, 2.49000E+01,0,
 3.110000000E+02, 7.38000E+01, 6.69000E+01, 9.20000E+01, 2.49000E+01,0,
 3.120000000E+02, 7.25000E+01, 6.67000E+01, 9.26000E+01, 2.50000E+01,0,
 3.130000000E+02, 7.21000E+01, 6.67000E+01, 9.33000E+01, 2.49000E+01,0,
 3.140000000E+02, 7.25000E+01, 6.56000E+01, 9.37000E+01, 2.49000E+01,0,
 3.150000000E+02, 7.26000E+01, 6.58000E+01, 9.34000E+01, 2.48000E+01,0,
 3.160000000E+02, 7.23000E+01, 6.56000E+01, 9.32000E+01, 2.48000E+01,0,
 3.170000000E+02, 7.24000E+01, 6.53000E+01, 9.31000E+01, 2.48000E+01,0,
 3.180000000E+02, 7.31000E+01, 6.59000E+01, 9.33000E+01, 2.47000E+01,0,
 3.190000000E+02, 7.37000E+01, 6.75000E+01, 9.25000E+01, 2.48000E+01,0,
 3.200000000E+02, 7.28000E+01, 6.80000E+01, 9.31000E+01, 2.48000E+01,0,
 3.210000000E+02, 7.24000E+01, 6.73000E+01, 9.37000E+01, 2.47000E+01,0,
 3.220000000E+02, 7.35000E+01, 6.89000E+01, 9.40000E+01, 2.47000E+01,0,
 3.230000000E+02, 7.27000E+01, 7.04000E+01, 9.40000E+01, 2.47000E+01,0,
 3.240000000E+02, 7.17000E+01, 6.74000E+01, 9.37000E+01, 2.48000E+01,0,
 3.250000000E+02, 7.18000E+01, 6.74000E+01, 9.36000E+01, 2.48000E+01,0,
 3.260000000E+02, 7.20000E+01, 6.68000E+01, 9.35000E+01, 2.48000E+01,0,
 3.270000000E+02, 7.20000E+01, 6.66000E+01, 9.34000E+01, 2.48000E+01,0,
 3.280000000E+02, 7.28000E+01, 6.77000E+01, 9.30000E+01, 2.49000E+01,0,
 3.290000000E+02, 7.31000E+01, 6.99000E+01, 9.28000E+01, 2.48000E+01,0,
 3.300000000E+02, 7.20000E+01, 6.88000E+01, 9.29000E+01, 2.48000E+01,0,
 3.310000000E+02, 7.20000E+01, 6.59000E+01, 9.35000E+01, 2.48000E+01,0,
 3.320000000E+02, 7.29000E+01, 6.58000E+01, 9.38000E+01, 2.48000E+01,0,
 3.330000000E+02, 7.29000E+01, 6.75000E+01, 9.42000E+01, 2.48000E+01,0,
 3.340000000E+02, 7.25000E+01, 6.65000E+01, 9.42000E+01, 2.48000E+01,0,
 3.350000000E+02, 7.26000E+01, 6.65000E+01, 9.44000E+01, 2.47000E+01,0,
 3.360000000E+02, 7.28000E+01, 6.58000E+01, 9.42000E+01, 2.46000E+01,0,
 3.370000000E+02, 7.24000E+01, 6.77000E+01, 9.44000E+01, 2.47000E+01,0,
 3.380000000E+02, 7.24000E+01, 6.91000E+01, 9.39000E+01, 2.47000E+01,0,
 3.390000000E+02, 7.23000E+01, 6.88000E+01, 9.43000E+01, 2.47000E+01,0,
 3.400000000E+02, 7.15000E+01, 6.70000E+01, 9.47000E+01, 2.48000E+01,0,
 3.410000000E+02, 7.17000E+01, 6.60000E+01, 9.50000E+01, 2.48000E+01,0,
 3.420000000E+02, 7.25000E+01, 6.63000E+01, 9.51000E+01, 2.48000E+01,0,
 3.430000000E+02, 7.19000E+01, 6.67000E+01, 9.44000E+01, 2.49000E+01,0,
 3.440000000E+02, 7.27000E+01, 6.68000E+01, 9.33000E+01, 2.50000E+01,0,
 3.450000000E+02, 7.41000E+01, 6.84000E+01, 9.33000E+01, 2.50000E+01,0,
 3.460000000E+02, 7.40000E+01, 6.84000E+01, 9.35000E+01, 2.49000E+01,0,
 3.470000000E+02, 7.36000E+01, 6.56000E+01, 9.35000E+01, 2.48000E+01,0,
 3.480000000E+02, 7.41000E+01, 6.48000E+01, 9.32000E+01, 2.47000E+01,0,
 3.490000000E+02, 7.28000E+01, 6.68000E+01, 9.22000E+01, 2.48000E+01,0,
 3.500000000E+02, 7.23000E+01, 6.71000E+01, 9.17000E+01, 2.48000E+01,0,
 3.510000000E+02, 7.14000E+01, 6.56000E+01, 9.18000E+01, 2.48000E+01,0,
 3.520000000E+02, 7.20000E+01, 6.44000E+01, 9.16000E+01, 2.48000E+01,0,
 3.530000000E+02, 7.17000E+01, 6.51000E+01, 9.23000E+01, 2.48000E+01,0,
 3.540000000E+02, 7.18000E+01, 6.51000E+01, 9.28000E+01, 2.48000E+01,0,
 3.550000000E+02, 7.21000E+01, 6.67000E+01, 9.30000E+01, 2.48000E+01,0,
 3.560000000E+02, 7.34000E+01, 6.73000E+01, 9.29000E+01, 2.48000E+01,0,
 3.570000000E+02, 7.39000E+01, 6.87000E+01, 9.30000E+01, 2.48000E+01,0,
 3.580000000E+02, 7.46000E+01, 7.03000E+01, 9.32000E+01, 2.48000E+01,0,
 3.590000000E+02, 7.43000E+01, 7.14000E+01, 9.35000E+01, 2.48000E+01,0,
 3.600000000E+02, 7.40000E+01, 7.17000E+01, 9.35000E+01, 2.49000E+01,0,
 3.610000000E+02, 7.41000E+01, 7.10000E+01, 9.31000E+01, 2.49000E+01,0,
 3.620000000E+02, 7.45000E+01, 7.24000E+01, 9.35000E+01, 2.49000E+01,0,
 3.630000000E+02, 7.40000E+01, 7.12000E+01, 9.34000E+01, 2.49000E+01,0,
 3.640000000E+02, 7.37000E+01, 7.03000E+01, 9.36000E+01, 2.48000E+01,0,
 3.650000000E+02, 7.36000E+01, 6.90000E+01, 9.41000E+01, 2.48000E+01,0,
 3.660000000E+02, 7.34000E+01, 6.87000E+01, 9.48000E+01, 2.49000E+01,0,
 3.670000000E+02, 7.28000E+01, 6.87000E+01, 9.54000E+01, 2.49000E+01,0,
 3.680000000E+02, 7.42000E+01, 6.84000E+01, 9.59000E+01, 2.49000E+01,0,
 3.690000000E+02, 7.47000E+01, 6.85000E+01, 9.52000E+01, 2.48000E+01,0,
 3.700000000E+02, 7.41000E+01, 7.01000E+01, 9.36000E+01, 2.49000E+01,0,
 3.710000000E+02, 7.40000E+01, 7.19000E+01, 9.25000E+01, 2.50000E+01,0,
 3.720000000E+02, 7.45000E+01, 7.36000E+01, 9.24000E+01, 2.51000E+01,0,
 3.730000000E+02, 7.44000E+01, 7.32000E+01, 9.26000E+01, 2.51000E+01,0,
 3.740000000E+02, 7.40000E+01, 7.14000E+01, 9.32000E+01, 2.50000E+01,0,
 3.750000000E+02, 7.41000E+01, 7.02000E+01, 9.26000E+01, 2.50000E+01,0,
 3.760000000E+02, 7.37000E+01, 6.93000E+01, 9.33000E+01, 2.49000E+01,0,
 3.770000000E+02, 7.40000E+01, 6.85000E+01, 9.37000E+01, 2.49000E+01,0,
 3.780000000E+02, 7.40000E+01, 6.75000E+01, 9.38000E+01, 2.49000E+01,0,
 3.790000000E+02, 7.37000E+01, 6.70000E+01, 9.38000E+01, 2.49000E+01,0,
 3.800000000E+02, 7.43000E+01, 6.78000E+01, 9.40000E+01, 2.49000E+01,0,
 3.810000000E+02, 7.41000E+01, 6.79000E+01, 9.37000E+01, 2.49000E+01,0,
 3.820000000E+02, 7.39000E+01, 7.02000E+01, 9.34000E+01, 2.49000E+01,0,
 3.830000000E+02, 7.43000E+01, 6.89000E+01, 9.35000E+01, 2.49000E+01,0,
 3.840000000E+02, 7.47000E+01, 6.90000E+01, 9.37000E+01, 2.50000E+01,0,
 3.850000000E+02, 7.37000E+01, 6.94000E+01, 9.42000E+01, 2.50000E+01,0,
 3.860000000E+02, 7.47000E+01, 6.94000E+01, 9.43000E+01, 2.49000E+01,0,
 3.870000000E+02, 7.47000E+01, 6.79000E+01, 9.41000E+01, 2.49000E+01,0,
 3.880000000E+02, 7.44000E+01, 6.74000E+01, 9.42000E+01, 2.49000E+01,0,
 3.890000000E+02, 7.50000E+01, 6.72000E+01, 9.37000E+01, 2.48000E+01,0,
 3.900000000E+02, 7.47000E+01, 6.70000E+01, 9.39000E+01, 2.48000E+01,0,
 3.910000000E+02, 7.58000E+01, 6.67000E+01, 9.43000E+01, 2.48000E+01,0,
 3.920000000E+02, 7.52000E+01, 6.68000E+01, 9.49000E+01, 2.48000E+01,0,
 3.930000000E+02, 7.53000E+01, 6.76000E+01, 9.50000E+01, 2.49000E+01,0,
 3.940000000E+02, 7.48000E+01, 6.85000E+01, 9.52000E+01, 2.49000E+01,0,
 3.950000000E+02, 7.40000E+01, 7.00000E+01, 9.56000E+01, 2.49000E+01,0,
 3.960000000E+02, 7.42000E+01, 6.83000E+01, 9.58000E+01, 2.50000E+01,0,
 3.970000000E+02, 7.37000E+01, 6.79000E+01, 9.59000E+01, 2.49000E+01,0,
 3.980000000E+02, 7.32000E+01, 6.77000E+01, 9.60000E+01, 2.49000E+01,0,
 3.990000000E+02, 7.26000E+01, 6.71000E+01, 9.56000E+01, 2.50000E+01,0,
 4.000000000E+02, 7.31000E+01, 6.68000E+01, 9.56000E+01, 2.49000E+01,0,
 4.010000000E+02, 7.31000E+01, 6.59000E+01, 9.52000E+01, 2.50000E+01,0,
 4.020000000E+02, 7.42000E+01, 6.66000E+01, 9.42000E+01, 2.50000E+01,0,
 4.030000000E+02, 7.48000E+01, 6.90000E+01, 9.35000E+01, 2.50000E+01,0,
 4.040000000E+02, 7.42000E+01, 6.97000E+01, 9.36000E+01, 2.50000E+01,0,
 4.050000000E+02, 7.34000E+01, 6.88000E+01, 9.36000E+01, 2.50000E+01,0,
 4.060000000E+02, 7.26000E+01, 6.79000E+01, 9.39000E+01, 2.50000E+01,0,
 4.070000000E+02, 7.20000E+01, 6.66000E+01, 9.42000E+01, 2.49000E+01,0,
 4.080000000E+02, 7.28000E+01, 6.51000E+01, 9.41000E+01, 2.49000E+01,0,
 4.090000000E+02, 7.28000E+01, 6.52000E+01, 9.34000E+01, 2.49000E+01,0,
 4.100000000E+02, 7.36000E+01, 6.72000E+01, 9.31000E+01, 2.49000E+01,0,
 4.110000000E+02, 7.40000E+01, 6.92000E+01, 9.24000E+01, 2.49000E+01,0,
 4.120000000E+02, 7.39000E+01, 6.91000E+01, 9.21000E+01, 2.49000E+01,0,
 4.130000000E+02, 7.39000E+01, 6.97000E+01, 9.18000E+01, 2.49000E+01,0,
 4.140000000E+02, 7.37000E+01, 6.99000E+01, 9.24000E+01, 2.49000E+01,0,
 4.150000000E+02, 7.27000E+01, 6.96000E+01, 9.24000E+01, 2.50000E+01,0,
 4.160000000E+02, 7.22000E+01, 6.99000E+01, 9.21000E+01, 2.50000E+01,0,
 4.170000000E+02, 7.20000E+01, 6.94000E+01, 9.17000E+01, 2.50000E+01,0,
 4.180000000E+02, 7.20000E+01, 6.83000E+01, 9.20000E+01, 2.49000E+01,0,
 4.190000000E+02, 7.21000E+01, 6.67000E+01, 9.24000E+01, 2.48000E+01,0,
 4.200000000E+02, 7.25000E+01, 6.63000E+01, 9.20000E+01, 2.47000E+01,0,
 4.210000000E+02, 7.27000E+01, 6.81000E+01, 9.22000E+01, 2.47000E+01,0,
 4.220000000E+02, 7.28000E+01, 6.70000E+01, 9.28000E+01, 2.47000E+01,0,
 4.230000000E+02, 7.37000E+01, 6.56000E+01, 9.30000E+01, 2.47000E+01,0,
 4.240000000E+02, 7.42000E+01, 6.74000E+01, 9.33000E+01, 2.47000E+01,0,
 4.250000000E+02, 7.41000E+01, 6.71000E+01, 9.35000E+01, 2.47000E+01,0,
 4.260000000E+02, 7.46000E+01, 6.84000E+01, 9.41000E+01, 2.48000E+01,0,
 4.270000000E+02, 7.40000E+01, 6.99000E+01, 9.45000E+01, 2.48000E+01,0,
 4.280000000E+02, 7.25000E+01, 6.97000E+01, 9.45000E+01, 2.48000E+01,0,
 4.290000000E+02, 7.27000E+01, 6.97000E+01, 9.44000E+01, 2.48000E+01,0,
 4.300000000E+02, 7.20000E+01, 6.78000E+01, 9.47000E+01, 2.49000E+01,0,
 4.310000000E+02, 7.32000E+01, 6.60000E+01, 9.45000E+01, 2.48000E+01,0,
 4.320000000E+02, 7.37000E+01, 6.79000E+01, 9.42000E+01, 2.49000E+01,0,
 4.330000000E+02, 7.24000E+01, 6.92000E+01, 9.47000E+01, 2.49000E+01,0,
 4.340000000E+02, 7.16000E+01, 6.68000E+01, 9.44000E+01, 2.49000E+01,0,
 4.350000000E+02, 7.13000E+01, 6.72000E+01, 9.47000E+01, 2.49000E+01,0,
 4.360000000E+02, 7.21000E+01, 6.50000E+01, 9.47000E+01, 2.49000E+01,0,
 4.370000000E+02, 7.23000E+01, 6.45000E+01, 9.47000E+01, 2.48000E+01,0,
 4.380000000E+02, 7.25000E+01, 6.80000E+01, 9.45000E+01, 2.48000E+01,0,
 4.390000000E+02, 7.26000E+01, 7.04000E+01, 9.46000E+01, 2.48000E+01,0,
 4.400000000E+02, 7.26000E+01, 7.07000E+01, 9.48000E+01, 2.48000E+01,0,
 4.410000000E+02, 7.18000E+01, 6.85000E+01, 9.51000E+01, 2.48000E+01,0,
 4.420000000E+02, 7.17000E+01, 6.64000E+01, 9.55000E+01, 2.47000E+01,0,
 4.430000000E+02, 7.18000E+01, 6.78000E+01, 9.56000E+01, 2.47000E+01,0,
 4.440000000E+02, 7.17000E+01, 6.78000E+01, 9.53000E+01, 2.47000E+01,0,
 4.450000000E+02, 7.17000E+01, 6.77000E+01, 9.45000E+01, 2.47000E+01,0,
 4.460000000E+02, 7.20000E+01, 6.78000E+01, 9.41000E+01, 2.48000E+01,0,
 4.470000000E+02, 7.23000E+01, 6.77000E+01, 9.35000E+01, 2.48000E+01,0,
 4.480000000E+02, 7.25000E+01, 6.82000E+01, 9.33000E+01, 2.48000E+01,0,
 4.490000000E+02, 7.20000E+01, 6.97000E+01, 9.21000E+01, 2.47000E+01,0,
 4.500000000E+02, 7.22000E+01, 7.15000E+01, 9.17000E+01, 2.47000E+01,0,
 4.510000000E+02, 7.11000E+01, 6.93000E+01, 9.22000E+01, 2.47000E+01,0,
 4.520000000E+02, 7.07000E+01, 6.74000E+01, 9.26000E+01, 2.47000E+01,0,
 4.530000000E+02, 7.04000E+01, 6.60000E+01, 9.34000E+01, 2.46000E+01,0,
 4.540000000E+02, 7.07000E+01, 6.51000E+01, 9.41000E+01, 2.47000E+01,0,
 4.550000000E+02, 7.04000E+01, 6.47000E+01, 9.34000E+01, 2.47000E+01,0,
 4.560000000E+02, 7.16000E+01, 6.57000E+01, 9.23000E+01, 2.47000E+01,0,
 4.570000000E+02, 7.10000E+01, 6.80000E+01, 9.24000E+01, 2.47000E+01,0,
 4.580000000E+02, 7.09000E+01, 6.95000E+01, 9.18000E+01, 2.47000E+01,0,
 4.590000000E+02, 7.28000E+01, 6.96000E+01, 9.18000E+01, 2.47000E+01,0,
 4.600000000E+02, 7.22000E+01, 7.12000E+01, 9.27000E+01, 2.47000E+01,0,
 4.610000000E+02, 7.29000E+01, 7.16000E+01, 9.23000E+01, 2.48000E+01,0,
 4.620000000E+02, 7.34000E+01, 7.21000E+01, 9.26000E+01, 2.48000E+01,0,
 4.630000000E+02, 7.27000E+01, 7.08000E+01, 9.33000E+01, 2.48000E+01,0,
 4.640000000E+02, 7.23000E+01, 7.06000E+01, 9.38000E+01, 2.48000E+01,0,
 4.650000000E+02, 7.17000E+01, 6.74000E+01, 9.43000E+01, 2.49000E+01,0,
 4.660000000E+02, 7.10000E+01, 6.57000E+01, 9.46000E+01, 2.48000E+01,0,
 4.670000000E+02, 7.06000E+01, 6.48000E+01, 9.52000E+01, 2.48000E+01,0,
 4.680000000E+02, 7.04000E+01, 6.41000E+01, 9.58000E+01, 2.48000E+01,0,
 4.690000000E+02, 7.17000E+01, 6.39000E+01, 9.52000E+01, 2.48000E+01,0,
 4.700000000E+02, 7.17000E+01, 6.47000E+01, 9.49000E+01, 2.49000E+01,0,
 4.710000000E+02, 7.26000E+01, 6.64000E+01, 9.47000E+01, 2.48000E+01,0,
 4.720000000E+02, 7.28000E+01, 6.62000E+01, 9.45000E+01, 2.48000E+01,0,
 4.730000000E+02, 7.37000E+01, 6.58000E+01, 9.48000E+01, 2.48000E+01,0,
 4.740000000E+02, 7.37000E+01, 6.64000E+01, 9.53000E+01, 2.49000E+01,0,
 4.750000000E+02, 7.40000E+01, 6.59000E+01, 9.53000E+01, 2.49000E+01,0,
 4.760000000E+02, 7.31000E+01, 6.74000E+01, 9.49000E+01, 2.49000E+01,0,
 4.770000000E+02, 7.23000E+01, 6.60000E+01, 9.34000E+01, 2.50000E+01,0,
 4.780000000E+02, 7.20000E+01, 6.57000E+01, 9.31000E+01, 2.49000E+01,0,
 4.790000000E+02, 7.03000E+01, 6.38000E+01, 9.37000E+01, 2.49000E+01,0,
 4.800000000E+02, 7.04000E+01, 6.25000E+01, 9.42000E+01, 2.48000E+01,0,
 4.810000000E+02, 7.16000E+01, 6.22000E+01, 9.44000E+01, 2.49000E+01,0,
 4.820000000E+02, 7.17000E+01, 6.28000E+01, 9.47000E+01, 2.48000E+01,0,
 4.830000000E+02, 7.24000E+01, 6.39000E+01, 9.38000E+01, 2.49000E+01,0,
 4.840000000E+02, 7.36000E+01, 6.67000E+01, 9.28000E+01, 2.49000E+01,0,
 4.850000000E+02, 7.48000E+01, 6.48000E+01, 9.22000E+01, 2.49000E+01,0,
 4.860000000E+02, 7.47000E+01, 6.69000E+01, 9.25000E+01, 2.48000E+01,0,
 4.870000000E+02, 7.52000E+01, 6.86000E+01, 9.25000E+01, 2.47000E+01,0,
 4.880000000E+02, 7.64000E+01, 6.97000E+01, 9.26000E+01, 2.48000E+01,0,
 4.890000000E+02, 7.59000E+01, 6.90000E+01, 9.28000E+01, 2.48000E+01,0,
 4.900000000E+02, 7.48000E+01, 6.93000E+01, 9.28000E+01, 2.47000E+01,0,
 4.910000000E+02, 7.52000E+01, 6.96000E+01, 9.32000E+01, 2.47000E+01,0,
 4.920000000E+02, 7.46000E+01, 7.03000E+01, 9.25000E+01, 2.47000E+01,0,
 4.930000000E+02, 7.46000E+01, 7.04000E+01, 9.24000E+01, 2.48000E+01,0,
 4.940000000E+02, 7.41000E+01, 6.79000E+01, 9.28000E+01, 2.48000E+01,0,
 4.950000000E+02, 7.40000E+01, 6.64000E+01, 9.33000E+01, 2.47000E+01,0,
 4.960000000E+02, 7.41000E+01, 6.54000E+01, 9.33000E+01, 2.47000E+01,0,
 4.970000000E+02, 7.42000E+01, 6.56000E+01, 9.29000E+01, 2.47000E+01,0,
 4.980000000E+02, 7.44000E+01, 6.73000E+01, 9.16000E+01, 2.48000E+01,0,
 4.990000000E+02, 7.45000E+01, 6.78000E+01, 9.08000E+01, 2.49000E+01,0,
 5.000000000E+02, 7.43000E+01, 6.80000E+01, 9.02000E+01, 2.51000E+01,0,
 5.010000000E+02, 7.44000E+01, 6.67000E+01, 9.07000E+01, 2.50000E+01,0,
 5.020000000E+02, 7.44000E+01, 6.57000E+01, 9.17000E+01, 2.51000E+01,0,
 5.030000000E+02, 7.41000E+01, 6.81000E+01, 9.27000E+01, 2.51000E+01,0,
 5.040000000E+02, 7.44000E+01, 6.85000E+01, 9.33000E+01, 2.50000E+01,0,
 5.050000000E+02, 7.44000E+01, 6.74000E+01, 9.24000E+01, 2.50000E+01,0,
 5.060000000E+02, 7.42000E+01, 6.64000E+01, 9.15000E+01, 2.51000E+01,0,
 5.070000000E+02, 7.41000E+01, 6.61000E+01, 9.13000E+01, 2.55000E+01,0,
 5.080000000E+02, 7.40000E+01, 6.71000E+01, 9.21000E+01, 2.56000E+01,0,
 5.090000000E+02, 7.42000E+01, 6.76000E+01, 9.28000E+01, 2.56000E+01,0,
 5.100000000E+02, 7.43000E+01, 6.92000E+01, 9.34000E+01, 2.54000E+01,0,
 5.110000000E+02, 7.53000E+01, 6.88000E+01, 9.39000E+01, 2.53000E+01,0,
 5.120000000E+02, 7.49000E+01, 6.75000E+01, 9.40000E+01, 2.53000E+01,0,
 5.130000000E+02, 7.40000E+01, 6.96000E+01, 9.39000E+01, 2.52000E+01,0,
 5.140000000E+02, 7.33000E+01, 6.81000E+01, 9.42000E+01, 2.52000E+01,0,
 5.150000000E+02, 7.29000E+01, 6.87000E+01, 9.44000E+01, 2.52000E+01,0,
 5.160000000E+02, 7.38000E+01, 6.78000E+01, 9.46000E+01, 2.52000E+01,0,
 5.170000000E+02, 7.48000E+01, 6.66000E+01, 9.50000E+01, 2.52000E+01,0,
 5.180000000E+02, 7.55000E+01, 6.64000E+01, 9.56000E+01, 2.52000E+01,0,
 5.190000000E+02, 7.47000E+01, 6.54000E+01, 9.62000E+01, 2.52000E+01,0,
 5.200000000E+02, 7.44000E+01, 6.44000E+01, 9.69000E+01, 2.52000E+01,0,
 5.210000000E+02, 7.46000E+01, 6.45000E+01, 9.72000E+01, 2.55000E+01,0,
 5.220000000E+02, 7.51000E+01, 6.53000E+01, 9.69000E+01, 2.55000E+01,0,
 5.230000000E+02, 7.50000E+01, 6.57000E+01, 9.66000E+01, 2.54000E+01,0,
 5.240000000E+02, 7.62000E+01, 6.58000E+01, 9.66000E+01, 2.54000E+01,0,
 5.250000000E+02, 7.61000E+01, 6.66000E+01, 9.63000E+01, 2.53000E+01,0,
 5.260000000E+02, 7.59000E+01, 6.63000E+01, 9.60000E+01, 2.52000E+01,0,
 5.270000000E+02, 7.52000E+01, 6.75000E+01, 9.59000E+01, 2.52000E+01,0,
 5.280000000E+02, 7.55000E+01, 6.60000E+01, 9.56000E+01, 2.52000E+01,0,
 5.290000000E+02, 7.69000E+01, 6.59000E+01, 9.52000E+01, 2.52000E+01,0,
 5.300000000E+02, 7.68000E+01, 6.65000E+01, 9.49000E+01, 2.51000E+01,0,
 5.310000000E+02, 7.69000E+01, 6.66000E+01, 9.47000E+01, 2.51000E+01,0,
 5.320000000E+02, 7.71000E+01, 6.71000E+01, 9.40000E+01, 2.50000E+01,0,
 5.330000000E+02, 7.65000E+01, 6.93000E+01, 9.36000E+01, 2.50000E+01,0,
 5.340000000E+02, 7.65000E+01, 6.98000E+01, 9.39000E+01, 2.50000E+01,0,
 5.350000000E+02, 7.67000E+01, 6.78000E+01, 9.46000E+01, 2.50000E+01,0,
 5.360000000E+02, 7.67000E+01, 6.64000E+01, 9.43000E+01, 2.49000E+01,0,
 5.370000000E+02, 7.61000E+01, 6.63000E+01, 9.31000E+01, 2.51000E+01,0,
 5.380000000E+02, 7.56000E+01, 6.57000E+01, 9.20000E+01, 2.52000E+01,0,
