"File name","WAVE0007.CSV","V 1.11"
"Title comment","1TEST"
"Trigger Time","21-08-01 19:51:43"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
 2.700000000E+01, 2.91000E+01, 2.97000E+01, 2.91000E+01, 2.74000E+01,0,
 2.800000000E+01, 2.92000E+01, 2.97000E+01, 2.92000E+01, 2.74000E+01,0,
 2.900000000E+01, 2.92000E+01, 2.97000E+01, 2.92000E+01, 2.74000E+01,0,
 3.000000000E+01, 2.92000E+01, 2.98000E+01, 2.93000E+01, 2.74000E+01,0,
 3.100000000E+01, 2.93000E+01, 2.98000E+01, 2.93000E+01, 2.74000E+01,0,
 3.200000000E+01, 2.93000E+01, 2.99000E+01, 2.94000E+01, 2.74000E+01,0,
 3.300000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.74000E+01,0,
 3.400000000E+01, 2.94000E+01, 3.00000E+01, 2.94000E+01, 2.74000E+01,0,
 3.500000000E+01, 2.94000E+01, 3.01000E+01, 2.95000E+01, 2.74000E+01,0,
 3.600000000E+01, 2.94000E+01, 3.01000E+01, 2.95000E+01, 2.74000E+01,0,
 3.700000000E+01, 2.94000E+01, 2.99000E+01, 2.96000E+01, 2.74000E+01,0,
 3.800000000E+01, 2.94000E+01, 2.99000E+01, 2.95000E+01, 2.74000E+01,0,
 3.900000000E+01, 2.94000E+01, 3.00000E+01, 2.94000E+01, 2.73000E+01,0,
 4.000000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.72000E+01,0,
 4.100000000E+01, 2.93000E+01, 2.98000E+01, 2.94000E+01, 2.73000E+01,0,
 4.200000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.72000E+01,0,
 4.300000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.72000E+01,0,
 4.400000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.72000E+01,0,
 4.500000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.72000E+01,0,
 4.600000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.72000E+01,0,
 4.700000000E+01, 2.94000E+01, 2.99000E+01, 2.94000E+01, 2.71000E+01,0,
 4.800000000E+01, 2.93000E+01, 2.99000E+01, 2.94000E+01, 2.71000E+01,0,
 4.900000000E+01, 2.92000E+01, 2.98000E+01, 2.94000E+01, 2.71000E+01,0,
 5.000000000E+01, 2.92000E+01, 2.98000E+01, 2.93000E+01, 2.70000E+01,0,
 5.100000000E+01, 2.93000E+01, 2.99000E+01, 2.93000E+01, 2.70000E+01,0,
 5.200000000E+01, 2.94000E+01, 3.00000E+01, 2.92000E+01, 2.71000E+01,0,
 5.300000000E+01, 2.94000E+01, 3.01000E+01, 2.92000E+01, 2.70000E+01,0,
 5.400000000E+01, 2.94000E+01, 3.02000E+01, 2.93000E+01, 2.70000E+01,0,
 5.500000000E+01, 2.94000E+01, 3.03000E+01, 2.94000E+01, 2.70000E+01,0,
 5.600000000E+01, 2.94000E+01, 3.03000E+01, 2.95000E+01, 2.70000E+01,0,
 5.700000000E+01, 2.94000E+01, 3.03000E+01, 2.96000E+01, 2.70000E+01,0,
 5.800000000E+01, 2.94000E+01, 3.02000E+01, 2.97000E+01, 2.70000E+01,0,
 5.900000000E+01, 2.94000E+01, 3.01000E+01, 2.98000E+01, 2.70000E+01,0,
 6.000000000E+01, 2.94000E+01, 3.01000E+01, 2.98000E+01, 2.70000E+01,0,
 6.100000000E+01, 2.94000E+01, 3.01000E+01, 2.99000E+01, 2.70000E+01,0,
 6.200000000E+01, 2.95000E+01, 3.02000E+01, 2.98000E+01, 2.70000E+01,0,
 6.300000000E+01, 2.96000E+01, 3.02000E+01, 2.99000E+01, 2.70000E+01,0,
 6.400000000E+01, 2.96000E+01, 3.04000E+01, 2.99000E+01, 2.70000E+01,0,
 6.500000000E+01, 2.95000E+01, 3.04000E+01, 2.99000E+01, 2.70000E+01,0,
 6.600000000E+01, 2.94000E+01, 3.04000E+01, 2.99000E+01, 2.70000E+01,0,
 6.700000000E+01, 2.94000E+01, 3.02000E+01, 2.99000E+01, 2.70000E+01,0,
 6.800000000E+01, 2.95000E+01, 3.02000E+01, 2.99000E+01, 2.69000E+01,0,
 6.900000000E+01, 2.95000E+01, 3.01000E+01, 2.97000E+01, 2.68000E+01,0,
 7.000000000E+01, 2.96000E+01, 3.02000E+01, 2.96000E+01, 2.68000E+01,0,
 7.100000000E+01, 2.97000E+01, 3.02000E+01, 2.96000E+01, 2.68000E+01,0,
 7.200000000E+01, 2.96000E+01, 3.03000E+01, 2.96000E+01, 2.68000E+01,0,
 7.300000000E+01, 2.96000E+01, 3.03000E+01, 2.97000E+01, 2.68000E+01,0,
 7.400000000E+01, 2.97000E+01, 3.04000E+01, 2.99000E+01, 2.68000E+01,0,
 7.500000000E+01, 2.96000E+01, 3.05000E+01, 2.99000E+01, 2.68000E+01,0,
 7.600000000E+01, 2.96000E+01, 3.04000E+01, 2.99000E+01, 2.68000E+01,0,
 7.700000000E+01, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.68000E+01,0,
 7.800000000E+01, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.68000E+01,0,
 7.900000000E+01, 2.97000E+01, 3.04000E+01, 2.98000E+01, 2.69000E+01,0,
 8.000000000E+01, 2.97000E+01, 3.04000E+01, 2.98000E+01, 2.68000E+01,0,
 8.100000000E+01, 2.96000E+01, 3.04000E+01, 2.98000E+01, 2.68000E+01,0,
 8.200000000E+01, 2.95000E+01, 3.04000E+01, 2.99000E+01, 2.68000E+01,0,
 8.300000000E+01, 2.96000E+01, 3.03000E+01, 2.99000E+01, 2.68000E+01,0,
 8.400000000E+01, 2.96000E+01, 3.03000E+01, 2.99000E+01, 2.68000E+01,0,
 8.500000000E+01, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.68000E+01,0,
 8.600000000E+01, 2.96000E+01, 3.03000E+01, 3.01000E+01, 2.68000E+01,0,
 8.700000000E+01, 2.96000E+01, 3.04000E+01, 3.01000E+01, 2.68000E+01,0,
 8.800000000E+01, 2.95000E+01, 3.04000E+01, 3.02000E+01, 2.68000E+01,0,
 8.900000000E+01, 2.95000E+01, 3.02000E+01, 3.02000E+01, 2.68000E+01,0,
 9.000000000E+01, 2.95000E+01, 3.01000E+01, 3.00000E+01, 2.69000E+01,0,
 9.100000000E+01, 2.96000E+01, 3.01000E+01, 2.99000E+01, 2.68000E+01,0,
 9.200000000E+01, 2.97000E+01, 3.01000E+01, 2.98000E+01, 2.67000E+01,0,
 9.300000000E+01, 2.97000E+01, 3.02000E+01, 2.99000E+01, 2.67000E+01,0,
 9.400000000E+01, 2.98000E+01, 3.01000E+01, 2.99000E+01, 2.67000E+01,0,
 9.500000000E+01, 2.98000E+01, 3.02000E+01, 3.00000E+01, 2.67000E+01,0,
 9.600000000E+01, 2.97000E+01, 3.02000E+01, 3.00000E+01, 2.67000E+01,0,
 9.700000000E+01, 2.96000E+01, 3.01000E+01, 3.00000E+01, 2.68000E+01,0,
 9.800000000E+01, 2.95000E+01, 3.00000E+01, 3.00000E+01, 2.67000E+01,0,
 9.900000000E+01, 2.95000E+01, 3.00000E+01, 2.98000E+01, 2.67000E+01,0,
 1.000000000E+02, 2.95000E+01, 3.00000E+01, 2.98000E+01, 2.66000E+01,0,
 1.010000000E+02, 2.95000E+01, 3.00000E+01, 2.97000E+01, 2.66000E+01,0,
 1.020000000E+02, 2.95000E+01, 3.01000E+01, 2.98000E+01, 2.66000E+01,0,
 1.030000000E+02, 2.95000E+01, 3.01000E+01, 2.98000E+01, 2.66000E+01,0,
 1.040000000E+02, 2.96000E+01, 3.02000E+01, 2.99000E+01, 2.66000E+01,0,
 1.050000000E+02, 2.96000E+01, 3.04000E+01, 2.99000E+01, 2.66000E+01,0,
 1.060000000E+02, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.66000E+01,0,
 1.070000000E+02, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.66000E+01,0,
 1.080000000E+02, 2.96000E+01, 3.02000E+01, 3.00000E+01, 2.66000E+01,0,
 1.090000000E+02, 2.95000E+01, 3.02000E+01, 2.99000E+01, 2.66000E+01,0,
 1.100000000E+02, 2.94000E+01, 3.01000E+01, 2.97000E+01, 2.66000E+01,0,
 1.110000000E+02, 2.95000E+01, 3.00000E+01, 2.96000E+01, 2.66000E+01,0,
 1.120000000E+02, 2.96000E+01, 3.01000E+01, 2.96000E+01, 2.65000E+01,0,
 1.130000000E+02, 2.96000E+01, 3.01000E+01, 2.97000E+01, 2.65000E+01,0,
 1.140000000E+02, 2.95000E+01, 3.01000E+01, 2.97000E+01, 2.64000E+01,0,
 1.150000000E+02, 2.96000E+01, 3.02000E+01, 2.98000E+01, 2.64000E+01,0,
 1.160000000E+02, 2.96000E+01, 3.01000E+01, 2.98000E+01, 2.64000E+01,0,
 1.170000000E+02, 2.95000E+01, 3.00000E+01, 2.98000E+01, 2.64000E+01,0,
 1.180000000E+02, 2.96000E+01, 3.00000E+01, 2.98000E+01, 2.65000E+01,0,
 1.190000000E+02, 2.96000E+01, 3.00000E+01, 2.99000E+01, 2.65000E+01,0,
 1.200000000E+02, 2.96000E+01, 3.01000E+01, 2.98000E+01, 2.65000E+01,0,
 1.210000000E+02, 2.96000E+01, 3.01000E+01, 2.98000E+01, 2.65000E+01,0,
 1.220000000E+02, 2.96000E+01, 3.02000E+01, 2.99000E+01, 2.65000E+01,0,
 1.230000000E+02, 2.96000E+01, 3.01000E+01, 3.00000E+01, 2.65000E+01,0,
 1.240000000E+02, 2.96000E+01, 3.00000E+01, 3.00000E+01, 2.65000E+01,0,
 1.250000000E+02, 2.96000E+01, 3.00000E+01, 2.99000E+01, 2.65000E+01,0,
 1.260000000E+02, 2.96000E+01, 3.00000E+01, 2.98000E+01, 2.65000E+01,0,
 1.270000000E+02, 2.97000E+01, 3.00000E+01, 3.00000E+01, 2.65000E+01,0,
 1.280000000E+02, 2.97000E+01, 3.01000E+01, 3.01000E+01, 2.64000E+01,0,
 1.290000000E+02, 2.97000E+01, 3.01000E+01, 3.01000E+01, 2.64000E+01,0,
 1.300000000E+02, 2.97000E+01, 3.01000E+01, 3.02000E+01, 2.64000E+01,0,
 1.310000000E+02, 2.98000E+01, 3.03000E+01, 3.00000E+01, 2.64000E+01,0,
 1.320000000E+02, 2.98000E+01, 3.03000E+01, 2.99000E+01, 2.64000E+01,0,
 1.330000000E+02, 2.98000E+01, 3.04000E+01, 2.99000E+01, 2.64000E+01,0,
 1.340000000E+02, 2.99000E+01, 3.05000E+01, 3.00000E+01, 2.64000E+01,0,
 1.350000000E+02, 2.99000E+01, 3.05000E+01, 3.00000E+01, 2.64000E+01,0,
 1.360000000E+02, 3.00000E+01, 3.05000E+01, 3.01000E+01, 2.65000E+01,0,
 1.370000000E+02, 3.00000E+01, 3.05000E+01, 3.02000E+01, 2.65000E+01,0,
 1.380000000E+02, 3.00000E+01, 3.06000E+01, 3.03000E+01, 2.65000E+01,0,
 1.390000000E+02, 2.99000E+01, 3.06000E+01, 3.03000E+01, 2.65000E+01,0,
 1.400000000E+02, 2.98000E+01, 3.06000E+01, 3.03000E+01, 2.66000E+01,0,
 1.410000000E+02, 2.97000E+01, 3.05000E+01, 3.03000E+01, 2.66000E+01,0,
 1.420000000E+02, 2.97000E+01, 3.03000E+01, 3.02000E+01, 2.66000E+01,0,
 1.430000000E+02, 2.97000E+01, 3.02000E+01, 3.00000E+01, 2.66000E+01,0,
 1.440000000E+02, 2.97000E+01, 3.02000E+01, 2.99000E+01, 2.65000E+01,0,
 1.450000000E+02, 2.97000E+01, 3.02000E+01, 2.99000E+01, 2.65000E+01,0,
 1.460000000E+02, 2.98000E+01, 3.02000E+01, 2.99000E+01, 2.64000E+01,0,
 1.470000000E+02, 2.98000E+01, 3.02000E+01, 2.99000E+01, 2.64000E+01,0,
 1.480000000E+02, 2.99000E+01, 3.00000E+01, 2.99000E+01, 2.64000E+01,0,
 1.490000000E+02, 2.98000E+01, 3.00000E+01, 2.99000E+01, 2.64000E+01,0,
 1.500000000E+02, 2.97000E+01, 3.00000E+01, 2.98000E+01, 2.64000E+01,0,
 1.510000000E+02, 2.98000E+01, 3.01000E+01, 2.98000E+01, 2.63000E+01,0,
 1.520000000E+02, 2.98000E+01, 3.03000E+01, 2.97000E+01, 2.63000E+01,0,
 1.530000000E+02, 2.98000E+01, 3.03000E+01, 2.98000E+01, 2.63000E+01,0,
 1.540000000E+02, 2.98000E+01, 3.03000E+01, 2.99000E+01, 2.63000E+01,0,
 1.550000000E+02, 2.97000E+01, 3.03000E+01, 3.00000E+01, 2.63000E+01,0,
 1.560000000E+02, 2.96000E+01, 3.03000E+01, 3.00000E+01, 2.63000E+01,0,
 1.570000000E+02, 2.96000E+01, 3.01000E+01, 2.99000E+01, 2.63000E+01,0,
 1.580000000E+02, 2.96000E+01, 3.00000E+01, 2.98000E+01, 2.63000E+01,0,
 1.590000000E+02, 2.96000E+01, 3.00000E+01, 2.97000E+01, 2.63000E+01,0,
 1.600000000E+02, 2.96000E+01, 3.02000E+01, 2.97000E+01, 2.62000E+01,0,
 1.610000000E+02, 2.96000E+01, 3.02000E+01, 2.97000E+01, 2.62000E+01,0,
 1.620000000E+02, 2.97000E+01, 3.02000E+01, 2.97000E+01, 2.63000E+01,0,
 1.630000000E+02, 2.97000E+01, 3.02000E+01, 2.99000E+01, 2.63000E+01,0,
 1.640000000E+02, 2.98000E+01, 3.02000E+01, 2.99000E+01, 2.62000E+01,0,
 1.650000000E+02, 2.99000E+01, 3.04000E+01, 3.01000E+01, 2.63000E+01,0,
 1.660000000E+02, 2.99000E+01, 3.04000E+01, 3.01000E+01, 2.63000E+01,0,
 1.670000000E+02, 2.99000E+01, 3.04000E+01, 3.02000E+01, 2.63000E+01,0,
 1.680000000E+02, 3.00000E+01, 3.04000E+01, 3.01000E+01, 2.63000E+01,0,
 1.690000000E+02, 3.00000E+01, 3.05000E+01, 3.01000E+01, 2.64000E+01,0,
 1.700000000E+02, 3.01000E+01, 3.05000E+01, 3.00000E+01, 2.64000E+01,0,
 1.710000000E+02, 3.01000E+01, 3.05000E+01, 2.99000E+01, 2.64000E+01,0,
 1.720000000E+02, 3.02000E+01, 3.04000E+01, 3.00000E+01, 2.64000E+01,0,
 1.730000000E+02, 3.02000E+01, 3.04000E+01, 3.01000E+01, 2.65000E+01,0,
 1.740000000E+02, 3.03000E+01, 3.04000E+01, 3.02000E+01, 2.65000E+01,0,
 1.750000000E+02, 3.03000E+01, 3.03000E+01, 3.02000E+01, 2.65000E+01,0,
 1.760000000E+02, 3.02000E+01, 3.03000E+01, 3.03000E+01, 2.65000E+01,0,
 1.770000000E+02, 3.01000E+01, 3.04000E+01, 3.03000E+01, 2.66000E+01,0,
 1.780000000E+02, 3.02000E+01, 3.05000E+01, 3.04000E+01, 2.65000E+01,0,
 1.790000000E+02, 3.01000E+01, 3.04000E+01, 3.02000E+01, 2.66000E+01,0,
 1.800000000E+02, 3.01000E+01, 3.04000E+01, 3.01000E+01, 2.65000E+01,0,
 1.810000000E+02, 3.01000E+01, 3.04000E+01, 3.00000E+01, 2.64000E+01,0,
 1.820000000E+02, 3.01000E+01, 3.04000E+01, 3.01000E+01, 2.64000E+01,0,
 1.830000000E+02, 3.01000E+01, 3.05000E+01, 3.01000E+01, 2.64000E+01,0,
 1.840000000E+02, 3.01000E+01, 3.05000E+01, 3.02000E+01, 2.64000E+01,0,
 1.850000000E+02, 3.02000E+01, 3.06000E+01, 3.03000E+01, 2.64000E+01,0,
 1.860000000E+02, 3.02000E+01, 3.06000E+01, 3.03000E+01, 2.64000E+01,0,
 1.870000000E+02, 3.02000E+01, 3.07000E+01, 3.04000E+01, 2.64000E+01,0,
 1.880000000E+02, 3.02000E+01, 3.07000E+01, 3.04000E+01, 2.64000E+01,0,
 1.890000000E+02, 3.02000E+01, 3.08000E+01, 3.04000E+01, 2.64000E+01,0,
 1.900000000E+02, 3.01000E+01, 3.09000E+01, 3.04000E+01, 2.64000E+01,0,
 1.910000000E+02, 3.01000E+01, 3.09000E+01, 3.05000E+01, 2.64000E+01,0,
 1.920000000E+02, 3.00000E+01, 3.09000E+01, 3.05000E+01, 2.64000E+01,0,
 1.930000000E+02, 3.01000E+01, 3.07000E+01, 3.05000E+01, 2.64000E+01,0,
 1.940000000E+02, 3.01000E+01, 3.05000E+01, 3.04000E+01, 2.65000E+01,0,
 1.950000000E+02, 3.00000E+01, 3.05000E+01, 3.03000E+01, 2.65000E+01,0,
 1.960000000E+02, 2.99000E+01, 3.04000E+01, 3.03000E+01, 2.65000E+01,0,
 1.970000000E+02, 2.99000E+01, 3.05000E+01, 3.01000E+01, 2.64000E+01,0,
 1.980000000E+02, 2.99000E+01, 3.04000E+01, 3.01000E+01, 2.64000E+01,0,
 1.990000000E+02, 2.99000E+01, 3.03000E+01, 3.01000E+01, 2.64000E+01,0,
 2.000000000E+02, 2.98000E+01, 3.03000E+01, 3.00000E+01, 2.64000E+01,0,
 2.010000000E+02, 2.98000E+01, 3.02000E+01, 2.99000E+01, 2.63000E+01,0,
 2.020000000E+02, 2.97000E+01, 3.04000E+01, 2.97000E+01, 2.63000E+01,0,
 2.030000000E+02, 2.97000E+01, 3.03000E+01, 2.97000E+01, 2.62000E+01,0,
 2.040000000E+02, 2.96000E+01, 3.03000E+01, 2.97000E+01, 2.62000E+01,0,
 2.050000000E+02, 2.96000E+01, 3.03000E+01, 2.98000E+01, 2.62000E+01,0,
 2.060000000E+02, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.62000E+01,0,
 2.070000000E+02, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.63000E+01,0,
 2.080000000E+02, 2.96000E+01, 3.04000E+01, 3.00000E+01, 2.63000E+01,0,
 2.090000000E+02, 2.96000E+01, 3.04000E+01, 3.01000E+01, 2.64000E+01,0,
 2.100000000E+02, 2.96000E+01, 3.04000E+01, 3.02000E+01, 2.64000E+01,0,
 2.110000000E+02, 2.95000E+01, 3.03000E+01, 3.01000E+01, 2.65000E+01,0,
 2.120000000E+02, 2.95000E+01, 3.03000E+01, 3.02000E+01, 2.64000E+01,0,
 2.130000000E+02, 2.95000E+01, 3.04000E+01, 3.02000E+01, 2.65000E+01,0,
 2.140000000E+02, 2.95000E+01, 3.05000E+01, 3.02000E+01, 2.65000E+01,0,
 2.150000000E+02, 2.95000E+01, 3.04000E+01, 3.03000E+01, 2.65000E+01,0,
 2.160000000E+02, 2.95000E+01, 3.04000E+01, 3.03000E+01, 2.65000E+01,0,
 2.170000000E+02, 2.95000E+01, 3.06000E+01, 3.04000E+01, 2.65000E+01,0,
 2.180000000E+02, 2.95000E+01, 3.05000E+01, 3.04000E+01, 2.65000E+01,0,
 2.190000000E+02, 2.96000E+01, 3.04000E+01, 3.04000E+01, 2.65000E+01,0,
 2.200000000E+02, 2.96000E+01, 3.05000E+01, 3.04000E+01, 2.65000E+01,0,
 2.210000000E+02, 2.97000E+01, 3.05000E+01, 3.04000E+01, 2.64000E+01,0,
 2.220000000E+02, 2.96000E+01, 3.06000E+01, 3.04000E+01, 2.63000E+01,0,
 2.230000000E+02, 2.96000E+01, 3.07000E+01, 3.04000E+01, 2.63000E+01,0,
 2.240000000E+02, 2.95000E+01, 3.07000E+01, 3.04000E+01, 2.63000E+01,0,
 2.250000000E+02, 2.95000E+01, 3.08000E+01, 3.04000E+01, 2.63000E+01,0,
 2.260000000E+02, 2.94000E+01, 3.09000E+01, 3.04000E+01, 2.63000E+01,0,
 2.270000000E+02, 2.94000E+01, 3.09000E+01, 3.04000E+01, 2.63000E+01,0,
 2.280000000E+02, 2.94000E+01, 3.07000E+01, 3.03000E+01, 2.64000E+01,0,
 2.290000000E+02, 2.94000E+01, 3.07000E+01, 3.04000E+01, 2.64000E+01,0,
 2.300000000E+02, 2.94000E+01, 3.08000E+01, 3.04000E+01, 2.64000E+01,0,
 2.310000000E+02, 2.94000E+01, 3.09000E+01, 3.04000E+01, 2.64000E+01,0,
 2.320000000E+02, 2.95000E+01, 3.08000E+01, 3.04000E+01, 2.63000E+01,0,
 2.330000000E+02, 2.95000E+01, 3.07000E+01, 3.04000E+01, 2.63000E+01,0,
 2.340000000E+02, 2.95000E+01, 3.07000E+01, 3.04000E+01, 2.63000E+01,0,
 2.350000000E+02, 2.94000E+01, 3.08000E+01, 3.04000E+01, 2.63000E+01,0,
 2.360000000E+02, 2.94000E+01, 3.07000E+01, 3.04000E+01, 2.64000E+01,0,
 2.370000000E+02, 2.93000E+01, 3.05000E+01, 3.04000E+01, 2.64000E+01,0,
 2.380000000E+02, 2.91000E+01, 3.03000E+01, 3.04000E+01, 2.63000E+01,0,
 2.390000000E+02, 2.91000E+01, 3.01000E+01, 3.02000E+01, 2.62000E+01,0,
 2.400000000E+02, 2.92000E+01, 3.01000E+01, 3.01000E+01, 2.62000E+01,0,
 2.410000000E+02, 2.92000E+01, 3.02000E+01, 2.99000E+01, 2.61000E+01,0,
 2.420000000E+02, 2.91000E+01, 3.02000E+01, 2.99000E+01, 2.61000E+01,0,
 2.430000000E+02, 2.92000E+01, 3.01000E+01, 2.98000E+01, 2.61000E+01,0,
 2.440000000E+02, 2.92000E+01, 3.00000E+01, 2.99000E+01, 2.61000E+01,0,
 2.450000000E+02, 2.92000E+01, 3.00000E+01, 2.99000E+01, 2.61000E+01,0,
 2.460000000E+02, 2.92000E+01, 3.00000E+01, 2.98000E+01, 2.61000E+01,0,
 2.470000000E+02, 2.92000E+01, 3.00000E+01, 2.98000E+01, 2.62000E+01,0,
 2.480000000E+02, 2.93000E+01, 3.01000E+01, 2.96000E+01, 2.61000E+01,0,
 2.490000000E+02, 2.93000E+01, 3.01000E+01, 2.96000E+01, 2.60000E+01,0,
 2.500000000E+02, 2.92000E+01, 3.02000E+01, 2.96000E+01, 2.61000E+01,0,
 2.510000000E+02, 2.93000E+01, 3.02000E+01, 2.97000E+01, 2.61000E+01,0,
 2.520000000E+02, 2.93000E+01, 3.01000E+01, 2.97000E+01, 2.61000E+01,0,
 2.530000000E+02, 2.93000E+01, 3.00000E+01, 2.97000E+01, 2.61000E+01,0,
 2.540000000E+02, 2.93000E+01, 2.99000E+01, 2.96000E+01, 2.61000E+01,0,
 2.550000000E+02, 2.92000E+01, 2.99000E+01, 2.96000E+01, 2.61000E+01,0,
 2.560000000E+02, 2.92000E+01, 2.99000E+01, 2.96000E+01, 2.60000E+01,0,
 2.570000000E+02, 2.92000E+01, 3.00000E+01, 2.98000E+01, 2.61000E+01,0,
 2.580000000E+02, 2.93000E+01, 3.01000E+01, 2.98000E+01, 2.61000E+01,0,
 2.590000000E+02, 2.93000E+01, 3.01000E+01, 2.99000E+01, 2.60000E+01,0,
 2.600000000E+02, 2.94000E+01, 3.02000E+01, 2.99000E+01, 2.60000E+01,0,
 2.610000000E+02, 2.94000E+01, 3.02000E+01, 2.99000E+01, 2.60000E+01,0,
 2.620000000E+02, 2.94000E+01, 3.03000E+01, 3.00000E+01, 2.61000E+01,0,
 2.630000000E+02, 2.93000E+01, 3.04000E+01, 3.01000E+01, 2.61000E+01,0,
 2.640000000E+02, 2.93000E+01, 3.04000E+01, 3.01000E+01, 2.61000E+01,0,
 2.650000000E+02, 2.94000E+01, 3.03000E+01, 3.01000E+01, 2.61000E+01,0,
 2.660000000E+02, 2.95000E+01, 3.03000E+01, 3.02000E+01, 2.61000E+01,0,
 2.670000000E+02, 2.95000E+01, 3.03000E+01, 3.02000E+01, 2.61000E+01,0,
 2.680000000E+02, 2.95000E+01, 3.03000E+01, 3.02000E+01, 2.61000E+01,0,
 2.690000000E+02, 2.96000E+01, 3.03000E+01, 3.03000E+01, 2.60000E+01,0,
 2.700000000E+02, 2.96000E+01, 3.04000E+01, 3.03000E+01, 2.60000E+01,0,
 2.710000000E+02, 2.95000E+01, 3.04000E+01, 3.03000E+01, 2.60000E+01,0,
 2.720000000E+02, 2.95000E+01, 3.04000E+01, 3.03000E+01, 2.60000E+01,0,
 2.730000000E+02, 2.95000E+01, 3.05000E+01, 3.02000E+01, 2.60000E+01,0,
 2.740000000E+02, 2.95000E+01, 3.04000E+01, 3.02000E+01, 2.60000E+01,0,
 2.750000000E+02, 2.95000E+01, 3.04000E+01, 3.03000E+01, 2.61000E+01,0,
 2.760000000E+02, 2.95000E+01, 3.04000E+01, 3.03000E+01, 2.61000E+01,0,
 2.770000000E+02, 2.95000E+01, 3.03000E+01, 3.02000E+01, 2.62000E+01,0,
 2.780000000E+02, 2.95000E+01, 3.01000E+01, 3.02000E+01, 2.62000E+01,0,
