time(s),temp_rise(℃）
11,0
12,0
13,0.1
14,0.2
15,0.3
16,0.4
17,0.5
18,0.6
19,0.7
20,0.8
21,0.9
22,1
23,1
24,1.1
25,1.2
26,1.2
27,1.3
28,1.3
29,1.4
30,1.4
31,1.5
32,1.6
33,1.7
34,1.7
35,1.7
36,1.8
37,1.8
38,1.9
39,1.9
40,1.9
41,1.9
42,1.9
43,1.9
44,2
45,2
46,2
47,2
48,1.9
49,1.9
50,2
51,2.1
52,2.1
53,2.2
54,2.2
55,2.2
56,2.2
57,2.2
58,2.2
59,2.2
60,2.2
61,2.3
62,2.3
63,2.3
64,2.3
65,2.3
66,2.3
67,2.3
68,2.3
69,2.3
70,2.2
71,2.2
72,2.2
73,2.2
74,2.4
75,2.4
76,2.5
77,2.5
78,2.5
79,2.5
80,2.5
81,2.5
82,2.5
83,2.5
84,2.5
85,2.4
86,2.4
87,2.4
88,2.4
89,2.4
90,2.4
91,2.4
92,2.4
93,2.4
94,2.5
95,2.5
96,2.5
97,2.6
98,2.6
99,2.6
100,2.7
101,2.7
102,2.7
103,2.7
104,2.8
105,2.8
106,2.8
107,2.7
108,2.7
109,2.7
110,2.7
111,2.7
112,2.7
113,2.7
114,2.7
115,2.7
116,2.7
117,2.8
118,2.8
119,2.9
120,2.9
121,2.9
122,2.9
123,2.9
124,3
125,3
126,3
127,3
128,3.1
129,3.1
130,3.1
131,3.1
132,3.1
133,3.1
134,3.1
135,3.1
136,3.1
137,3.1
138,3.1
139,3.1
140,3.1
141,3.1
142,3.1
143,3.1
144,3.1
145,3.1
146,3.1
147,3
148,3
149,3
150,3
151,2.9
152,2.9
153,2.8
154,2.8
155,2.8
156,2.8
157,2.8
158,2.8
159,2.8
160,2.8
161,2.8
162,2.8
163,2.8
164,2.8
165,2.8
166,2.8
167,2.8
168,2.8
169,2.8
170,2.8
171,2.7
172,2.7
173,2.7
174,2.7
175,2.7
176,2.7
177,2.7
178,2.7
179,2.7
180,2.7
181,2.7
182,2.7
183,2.7
184,2.7
185,2.7
186,2.7
187,2.7
188,2.7
189,2.6
190,2.5
191,2.6
192,2.6
193,2.6
194,2.5
195,2.6
196,2.6
197,2.7
198,2.6
199,2.6
200,2.5
201,2.6
202,2.7
203,2.8
204,2.8
205,2.8
206,2.8
207,2.8
208,2.8
209,2.8
210,2.8
211,2.8
212,2.8
213,2.8
214,2.8
215,2.8
216,2.8
217,2.9
218,2.9
219,3
220,3
221,3
222,3
223,3
224,3
225,3.1
226,3.1
227,3.1
228,3.1
229,3.1
230,3.1
231,3.1
232,3.1
233,3.1
234,3.2
235,3.2
236,3.2
237,3.2
238,3.2
239,3.3
240,3.3
241,3.3
242,3.3
243,3.4
244,3.4
245,3.4
246,3.4
247,3.4
248,3.5
249,3.5
250,3.5
251,3.6
252,3.6
253,3.7
254,3.8
255,3.8
256,3.9
257,3.8
258,3.8
259,3.8
260,3.8
261,3.8
262,3.8
263,3.7
264,3.7
265,3.7
266,3.7
267,3.7
268,3.7
269,3.7
270,3.7
271,3.7
272,3.7
273,3.7
274,3.6
275,3.6
276,3.6
277,3.5
278,3.5
279,3.5
280,3.4
281,3.4
282,3.4
283,3.4
284,3.4
285,3.4
286,3.4
287,3.3
288,3.3
289,3.4
290,3.4
291,3.4
292,3.5
293,3.5
294,3.5
295,3.6
296,3.6
297,3.6
298,3.5
299,3.5
300,3.4
301,3.4
302,3.3
303,3.3
304,3.3
305,3.3
306,3.3
307,3.4
308,3.4
309,3.4
310,3.3
311,3.3
312,3.2
313,3.2
314,3.2
315,3.2
316,3.1
317,3.1
318,3.1
319,3.1
320,3
321,3
322,3
323,2.9
324,2.9
325,2.9
326,2.9
327,2.9
328,2.8
329,2.8
330,2.8
331,2.8
332,2.9
333,2.8
334,2.8
335,2.8
336,2.7
337,2.7
338,2.8
339,2.8
340,2.8
341,2.8
342,2.8
343,2.9
344,2.9
345,3
346,3
347,3
348,3
349,2.9
350,2.9
351,2.9
352,2.9
353,2.8
354,2.8
355,2.8
356,2.8
357,2.8
358,2.8
359,2.8
360,2.8
361,2.8
362,2.8
363,2.8
364,2.7
365,2.7
366,2.7
367,2.7
368,2.7
369,2.7
370,2.7
371,2.7
372,2.7
373,2.7
374,2.7
375,2.7
376,2.7
377,2.7
378,2.6
379,2.6
380,2.7
381,2.6
382,2.7
383,2.7
384,2.7
385,2.8
386,2.8
387,2.8
388,2.8
389,2.8
390,2.8
391,2.8
392,2.8
393,2.8
394,2.8
395,2.8
396,2.8
397,2.8
398,2.8
399,2.8
400,2.8
401,2.8
402,2.7
403,2.7
404,2.7
405,2.7
406,2.7
407,2.7
408,2.6
409,2.6
410,2.6
411,2.6
412,2.7
413,2.6
414,2.6
415,2.6
416,2.6
417,2.6
418,2.6
419,2.6
420,2.6
421,2.6
422,2.7
423,2.7
424,2.7
425,2.6
426,2.6
427,2.6
428,2.6
429,2.6
430,2.6
431,2.6
432,2.5
433,2.6
434,2.6
435,2.6
436,2.6
437,2.6
438,2.6
439,2.6
440,2.6
441,2.5
442,2.6
443,2.7
444,2.7
445,2.7
446,2.7
447,2.7
448,2.7
449,2.7
450,2.7
451,2.8
452,2.8
453,2.7
454,2.8
455,2.8
456,2.8
457,2.8
458,2.8
459,2.7
460,2.6
461,2.7
462,2.7
463,2.7
464,2.7
465,2.6
466,2.6
467,2.6
468,2.7
469,2.7
470,2.7
471,2.7
472,2.7
473,2.7
474,2.7
475,2.7
476,2.6
477,2.7
478,2.7
479,2.7
480,2.7
481,2.7
482,2.8
483,2.8
484,2.8
485,2.8
486,2.8
487,2.8
488,2.8
489,2.8
490,2.8
491,2.8
492,2.8
493,2.8
494,2.8
495,2.8
496,2.8
497,2.8
498,2.7
499,2.8
500,2.8
501,2.8
502,2.8
503,2.8
504,2.8
505,2.8
506,2.8
507,2.8
508,2.8
509,2.7
510,2.7
511,2.7
512,2.8
513,2.8
514,2.8
515,2.8
516,2.8
517,2.8
518,2.8
519,2.8
520,2.8
521,2.8
522,2.8
523,2.8
524,2.8
525,2.8
526,2.8
527,2.8
528,2.8
529,2.8
530,2.8
531,2.8
532,2.8
533,2.8
534,2.8
535,2.8
536,2.8
537,2.8
538,2.8
539,2.8
540,2.8
541,2.8
542,2.7
543,2.8
544,2.7
545,2.7
546,2.7
547,2.7
548,2.7
549,2.7
550,2.7
551,2.7
552,2.7
553,2.7
554,2.7
555,2.7
556,2.7
557,2.7
558,2.6
559,2.6
560,2.6
561,2.6
562,2.6
563,2.6
564,2.6
565,2.6
566,2.5
567,2.5
568,2.5
569,2.5
570,2.5
571,2.5
572,2.5
573,2.6
574,2.6
575,2.7
576,2.8
577,2.8
578,2.8
579,2.8
580,2.8
581,2.8
582,2.8
583,2.8
584,2.7
585,2.7
586,2.7
587,2.7
588,2.7
589,2.6
590,2.6
591,2.6
592,2.6
593,2.6
594,2.6
595,2.5
596,2.5
597,2.5
598,2.5
599,2.5
600,2.5
